dataset,model,desc_framework,query_idx,golden_answer_norm,majority_vanilla,majority_first,majority_rand,majority_weighted
SocialQA,gemma-3-12b-it,Myers-Briggs Type Indicator,96,0,0,0,0,0
SocialQA,gemma-3-12b-it,Myers-Briggs Type Indicator,97,2,2,2,2,2
SocialQA,gemma-3-12b-it,Myers-Briggs Type Indicator,98,0,2,2,2,2
SocialQA,gemma-3-12b-it,Myers-Briggs Type Indicator,99,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,0,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,1,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,2,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,3,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,4,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,5,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,6,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,7,1,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,8,1,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,9,0,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,10,0,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,11,1,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,12,2,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,13,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,14,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,15,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,16,0,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,17,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,18,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,19,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,20,2,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,21,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,22,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,23,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,24,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,25,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,26,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,27,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,28,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,29,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,30,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,31,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,32,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,33,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,34,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,35,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,36,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,37,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,38,0,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,39,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,40,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,41,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,42,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,43,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,44,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,45,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,46,1,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,47,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,48,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,49,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,50,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,51,0,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,52,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,53,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,54,1,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,55,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,56,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,57,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,58,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,59,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,60,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,61,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,62,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,63,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,64,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,65,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,66,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,67,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,68,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,69,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,70,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,71,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,72,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,73,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,74,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,75,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,76,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,77,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,78,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,79,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,80,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,81,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,82,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,83,2,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,84,1,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,85,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,86,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,87,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,88,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,89,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,90,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,91,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,92,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,93,1,1,1,1,1
SocialQA,gemma-3-12b-it,Social Cognitive Theory,94,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,95,2,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,96,0,0,0,0,0
SocialQA,gemma-3-12b-it,Social Cognitive Theory,97,2,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,98,0,2,2,2,2
SocialQA,gemma-3-12b-it,Social Cognitive Theory,99,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,0,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,1,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,2,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,3,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,4,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,5,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,6,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,7,1,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,8,1,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,9,0,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,10,0,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,11,1,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,12,2,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,13,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,14,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,15,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,16,0,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,17,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,18,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,19,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,20,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,21,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,22,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,23,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,24,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,25,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,26,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,27,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,28,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,29,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,30,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,31,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,32,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,33,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,34,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,35,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,36,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,37,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,38,0,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,39,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,40,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,41,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,42,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,43,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,44,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,45,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,46,1,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,47,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,48,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,49,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,50,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,51,0,1,1,2,1
SocialQA,gemma-3-12b-it,User Design Persona,52,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,53,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,54,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,55,1,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,56,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,57,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,58,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,59,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,60,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,61,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,62,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,63,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,64,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,65,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,66,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,67,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,68,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,69,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,70,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,71,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,72,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,73,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,74,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,75,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,76,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,77,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,78,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,79,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,80,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,81,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,82,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,83,2,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,84,1,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,85,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,86,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,87,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,88,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,89,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,90,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,91,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,92,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,93,1,1,1,1,1
SocialQA,gemma-3-12b-it,User Design Persona,94,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,95,2,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,96,0,0,0,0,0
SocialQA,gemma-3-12b-it,User Design Persona,97,2,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,98,0,2,2,2,2
SocialQA,gemma-3-12b-it,User Design Persona,99,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,0,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,1,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,2,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,3,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,4,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,5,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,6,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,7,1,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,8,1,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,9,0,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,10,0,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,11,1,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,12,2,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,13,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,14,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,15,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,16,0,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,17,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,18,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,19,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,20,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,21,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,22,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,23,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,24,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,25,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,26,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,27,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,28,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,29,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,30,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,31,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,32,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,33,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,34,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,35,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,36,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,37,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,38,0,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,39,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,40,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,41,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,42,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,43,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,44,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,45,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,46,1,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,47,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,48,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,49,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,50,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,51,0,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,52,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,53,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,54,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,55,1,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,56,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,57,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,58,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,59,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,60,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,61,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,62,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,63,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,64,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,65,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,66,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,67,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,68,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,69,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,70,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,71,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,72,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,73,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,74,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,75,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,76,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,77,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,78,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,79,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,80,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,81,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,82,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,83,2,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,84,1,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,85,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,86,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,87,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,88,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,89,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,90,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,91,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,92,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,93,1,1,1,1,1
SocialQA,gemma-3-12b-it,User-Centered Design,94,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,95,2,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,96,0,0,0,0,0
SocialQA,gemma-3-12b-it,User-Centered Design,97,2,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,98,0,2,2,2,2
SocialQA,gemma-3-12b-it,User-Centered Design,99,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,0,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,1,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,2,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,3,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,4,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,5,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,6,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,7,1,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,8,1,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,9,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,10,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,11,1,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,12,2,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,13,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,14,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,15,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,16,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,17,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,18,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,19,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,20,2,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,21,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,22,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,23,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,24,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,25,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,26,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,27,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,28,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,29,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,30,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,31,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,32,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,33,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,34,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,35,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,36,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,37,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,38,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,39,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,40,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,41,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,42,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,43,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,44,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,45,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,46,1,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,47,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,48,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,49,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,50,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,51,0,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,52,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,53,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,54,1,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,55,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,56,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,57,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,58,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,59,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,60,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,61,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,62,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,63,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,64,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,65,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,66,2,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,67,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,68,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,69,0,0,0,0,0
SocialQA,gemma-3-12b-it,no-description,70,0,2,2,2,2
SocialQA,gemma-3-12b-it,no-description,71,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,72,1,1,1,1,1
SocialQA,gemma-3-12b-it,no-description,73,1,1,1,1,1
